,fips,percent_cases,poverty_percent,median_household_income,always,frequently,sometimes,rarely,never
865,37103,0.1,0.19,46275.0,0.445,0.233,0.20800000000000002,0.051,0.064
212,37105,0.1,0.14,53114.0,0.636,0.115,0.081,0.102,0.066
539,37107,0.11,0.23,39947.0,0.51,0.228,0.11199999999999999,0.040999999999999995,0.109
301,37109,0.12,0.09,70479.0,0.563,0.23399999999999999,0.084,0.09,0.028999999999999998
772,37111,0.12,0.14,46370.0,0.563,0.14300000000000002,0.105,0.114,0.075
1015,37113,0.09,0.14,46279.0,0.541,0.182,0.085,0.039,0.153
787,37115,0.08,0.15,50062.0,0.6920000000000001,0.17800000000000002,0.08,0.034,0.016
816,37117,0.11,0.21,39413.0,0.605,0.15,0.071,0.08900000000000001,0.084
1112,37119,0.1,0.1,69455.0,0.6940000000000001,0.166,0.075,0.037000000000000005,0.028999999999999998
149,37121,0.1,0.15,47675.0,0.569,0.154,0.146,0.035,0.096
944,37123,0.13,0.16,46497.0,0.655,0.184,0.078,0.055999999999999994,0.027000000000000003
1677,37125,0.09,0.11,63942.0,0.578,0.237,0.040999999999999995,0.105,0.039
1086,37127,0.12,0.16,50902.0,0.6729999999999999,0.212,0.038,0.032,0.044000000000000004
346,37129,0.09,0.13,57252.0,0.667,0.25,0.032,0.032,0.019
1114,37131,0.1,0.22,39777.0,0.7120000000000001,0.201,0.067,0.003,0.017
2163,37133,0.1,0.12,50645.0,0.509,0.254,0.159,0.039,0.039
532,37135,0.06,0.13,74314.0,0.8009999999999999,0.142,0.027999999999999997,0.02,0.01
1168,37137,0.09,0.16,52522.0,0.48200000000000004,0.243,0.18100000000000002,0.057,0.036000000000000004
274,37139,0.09,0.14,51245.0,0.563,0.23800000000000002,0.11,0.021,0.067
2224,37141,0.09,0.12,60405.0,0.603,0.16899999999999998,0.142,0.035,0.05
349,37143,0.08,0.15,50804.0,0.498,0.299,0.154,0.013999999999999999,0.036000000000000004
550,37145,0.09,0.15,54553.0,0.746,0.166,0.07,0.008,0.01
1550,37147,0.12,0.19,52961.0,0.612,0.204,0.085,0.065,0.034
173,37149,0.07,0.12,53405.0,0.499,0.263,0.105,0.115,0.018000000000000002
1902,37151,0.11,0.14,50129.0,0.613,0.138,0.105,0.078,0.066
878,37153,0.11,0.26,40518.0,0.612,0.153,0.145,0.039,0.05
2252,37155,0.14,0.32,36366.0,0.626,0.165,0.11599999999999999,0.031,0.062
1214,37157,0.09,0.18,44686.0,0.546,0.111,0.124,0.094,0.125
1028,37159,0.13,0.14,52051.0,0.542,0.175,0.131,0.065,0.086
1167,37161,0.11,0.18,44547.0,0.532,0.156,0.098,0.17,0.045
2246,37163,0.13,0.17,45997.0,0.708,0.19699999999999998,0.084,0.005,0.006
332,37165,0.12,0.28,39197.0,0.45799999999999996,0.19899999999999998,0.17800000000000002,0.028999999999999998,0.13699999999999998
552,37167,0.14,0.11,58303.0,0.574,0.217,0.09699999999999999,0.083,0.028999999999999998
804,37169,0.09,0.13,52356.0,0.588,0.247,0.11599999999999999,0.034,0.015
1068,37171,0.12,0.16,48637.0,0.45799999999999996,0.382,0.1,0.040999999999999995,0.019
1080,37173,0.09,0.16,46075.0,0.528,0.247,0.086,0.061,0.079
478,37175,0.07,0.13,55628.0,0.691,0.22399999999999998,0.047,0.013000000000000001,0.025
1372,37177,0.09,0.25,37680.0,0.527,0.301,0.10300000000000001,0.016,0.054000000000000006
1497,37179,0.1,0.07,86138.0,0.615,0.213,0.067,0.045,0.06
235,37181,0.11,0.18,40450.0,0.631,0.159,0.13699999999999998,0.031,0.042
2021,37183,0.08,0.08,84377.0,0.727,0.168,0.07,0.02,0.015
756,37185,0.1,0.22,37027.0,0.6859999999999999,0.158,0.105,0.024,0.027000000000000003
661,37187,0.1,0.21,40157.0,0.47600000000000003,0.301,0.057,0.053,0.113
318,37189,0.1,0.21,51630.0,0.493,0.363,0.07200000000000001,0.01,0.062
1135,37191,0.1,0.19,45634.0,0.7440000000000001,0.132,0.09,0.018000000000000002,0.017
1839,37193,0.1,0.15,45250.0,0.511,0.20800000000000002,0.16399999999999998,0.071,0.046
457,37195,0.13,0.22,42414.0,0.59,0.248,0.081,0.067,0.013000000000000001
369,37197,0.11,0.14,50929.0,0.621,0.19899999999999998,0.08,0.027000000000000003,0.073
319,37199,0.09,0.14,47664.0,0.665,0.22399999999999998,0.063,0.019,0.027999999999999997
2307,38001,0.13,0.11,55880.0,0.193,0.233,0.18899999999999997,0.166,0.21899999999999997
2634,38003,0.15,0.1,60689.0,0.425,0.248,0.13699999999999998,0.079,0.111
2605,38005,0.16,0.23,45709.0,0.204,0.195,0.11800000000000001,0.19399999999999998,0.289
2471,38007,0.06,0.1,69528.0,0.218,0.244,0.13699999999999998,0.201,0.2
2678,38009,0.12,0.1,62904.0,0.27399999999999997,0.259,0.142,0.11900000000000001,0.20600000000000002
2481,38011,0.14,0.08,65411.0,0.263,0.262,0.146,0.141,0.188
2445,38013,0.12,0.09,67545.0,0.253,0.258,0.151,0.147,0.191
2671,38015,0.18,0.07,73565.0,0.207,0.297,0.091,0.233,0.172
2693,38017,0.14,0.11,63977.0,0.423,0.233,0.142,0.113,0.09
2633,38019,0.12,0.09,63484.0,0.195,0.222,0.165,0.272,0.146
2457,38021,0.18,0.11,57490.0,0.267,0.27699999999999997,0.22699999999999998,0.077,0.151
2554,38023,0.09,0.11,61506.0,0.22699999999999998,0.255,0.163,0.168,0.18600000000000003
2767,38025,0.09,0.1,75723.0,0.239,0.252,0.125,0.18899999999999997,0.195
1517,38027,0.21,0.1,54465.0,0.24600000000000002,0.209,0.11699999999999999,0.159,0.26899999999999996
2642,38029,0.14,0.14,53073.0,0.222,0.302,0.094,0.221,0.16
1525,38031,0.2,0.09,54917.0,0.304,0.27,0.081,0.081,0.265
2321,38033,0.15,0.12,58370.0,0.203,0.256,0.149,0.20600000000000002,0.187
2606,38035,0.16,0.13,57388.0,0.305,0.253,0.222,0.122,0.09699999999999999
2670,38037,0.09,0.15,41841.0,0.19,0.275,0.125,0.233,0.177
1710,38039,0.16,0.1,56527.0,0.37,0.217,0.19699999999999998,0.054000000000000006,0.162
2448,38041,0.14,0.12,54600.0,0.193,0.23199999999999998,0.15,0.207,0.218
2603,38043,0.11,0.14,50570.0,0.226,0.301,0.07400000000000001,0.20600000000000002,0.193
2466,38045,0.13,0.12,56059.0,0.315,0.307,0.193,0.07,0.115
2333,38047,0.15,0.13,51496.0,0.272,0.295,0.10400000000000001,0.156,0.172
2734,38049,0.12,0.12,59661.0,0.275,0.263,0.124,0.132,0.20600000000000002
2314,38051,0.15,0.14,47349.0,0.29100000000000004,0.275,0.136,0.128,0.16899999999999998
2872,38053,0.09,0.07,86890.0,0.23199999999999998,0.253,0.142,0.182,0.19
2807,38055,0.13,0.09,67453.0,0.24600000000000002,0.273,0.107,0.185,0.18899999999999997
2433,38057,0.15,0.08,83341.0,0.237,0.266,0.111,0.19699999999999998,0.18899999999999997
2744,38059,0.18,0.08,68051.0,0.205,0.293,0.096,0.235,0.172
2743,38061,0.14,0.1,69040.0,0.256,0.258,0.134,0.16,0.192
2330,38063,0.17,0.11,56098.0,0.27399999999999997,0.218,0.193,0.183,0.133
1782,38065,0.08,0.11,72919.0,0.221,0.28,0.102,0.217,0.18100000000000002
2438,38067,0.13,0.09,59970.0,0.247,0.256,0.20199999999999999,0.21600000000000003,0.08
2408,38069,0.15,0.12,56753.0,0.24600000000000002,0.24600000000000002,0.12,0.136,0.253
2557,38071,0.15,0.12,60710.0,0.195,0.175,0.138,0.25,0.242
2042,38073,0.14,0.09,66422.0,0.354,0.23600000000000002,0.223,0.114,0.073
2096,38075,0.14,0.09,84986.0,0.27399999999999997,0.262,0.141,0.13,0.193
2610,38077,0.13,0.12,62837.0,0.366,0.11599999999999999,0.18899999999999997,0.174,0.155
2237,38079,0.15,0.26,45296.0,0.228,0.235,0.135,0.154,0.248
2050,38081,0.14,0.08,67551.0,0.257,0.251,0.249,0.163,0.081
2328,38083,0.09,0.17,58725.0,0.235,0.285,0.091,0.18600000000000003,0.203
2444,38085,0.16,0.32,37133.0,0.21100000000000002,0.295,0.10800000000000001,0.228,0.157
2506,38087,0.04,0.14,52695.0,0.215,0.24600000000000002,0.142,0.179,0.217
2574,38089,0.15,0.08,68759.0,0.21899999999999997,0.24,0.129,0.205,0.207
1706,38091,0.1,0.07,67661.0,0.28300000000000003,0.182,0.302,0.061,0.172
2802,38093,0.19,0.11,60297.0,0.354,0.314,0.076,0.053,0.20199999999999999
2363,38095,0.16,0.11,53024.0,0.18,0.198,0.127,0.23199999999999998,0.263
2037,38097,0.14,0.08,69443.0,0.303,0.233,0.205,0.115,0.14400000000000002
2553,38099,0.19,0.12,59153.0,0.271,0.253,0.20800000000000002,0.18100000000000002,0.087
2763,38101,0.15,0.09,68634.0,0.276,0.263,0.127,0.138,0.195
2549,38103,0.12,0.12,56167.0,0.226,0.275,0.083,0.163,0.254
2780,38105,0.13,0.06,84606.0,0.223,0.254,0.155,0.182,0.18600000000000003
1320,39001,0.09,0.19,43145.0,0.439,0.222,0.149,0.11599999999999999,0.07400000000000001
568,39003,0.12,0.13,58271.0,0.314,0.382,0.114,0.10400000000000001,0.085
672,39005,0.09,0.13,52554.0,0.43799999999999994,0.19,0.268,0.035,0.068
2584,39007,0.08,0.19,47388.0,0.49200000000000005,0.257,0.099,0.008,0.14400000000000002
978,39009,0.1,0.27,43621.0,0.413,0.23600000000000002,0.16399999999999998,0.115,0.071
537,39011,0.11,0.07,64227.0,0.285,0.342,0.153,0.08900000000000001,0.131
1083,39013,0.1,0.12,50166.0,0.46399999999999997,0.25,0.11800000000000001,0.086,0.08199999999999999
923,39015,0.09,0.12,58441.0,0.41700000000000004,0.128,0.10099999999999999,0.177,0.177
844,39017,0.11,0.12,68611.0,0.531,0.244,0.106,0.07200000000000001,0.047
528,39019,0.07,0.11,56999.0,0.39,0.15,0.052000000000000005,0.261,0.147
680,39021,0.09,0.08,62077.0,0.321,0.26899999999999996,0.27399999999999997,0.051,0.084
548,39023,0.11,0.15,50832.0,0.47100000000000003,0.247,0.19,0.027000000000000003,0.066
808,39025,0.1,0.08,68724.0,0.584,0.192,0.07400000000000001,0.069,0.08199999999999999
602,39027,0.1,0.15,52870.0,0.455,0.105,0.071,0.198,0.171
1063,39029,0.09,0.13,52693.0,0.551,0.156,0.115,0.08,0.098
1177,39031,0.07,0.12,49679.0,0.258,0.17800000000000002,0.294,0.19399999999999998,0.077
543,39033,0.1,0.15,49484.0,0.48200000000000004,0.184,0.126,0.107,0.10099999999999999
2527,39035,0.1,0.16,52503.0,0.609,0.213,0.084,0.052000000000000005,0.042
1373,39037,0.11,0.12,56824.0,0.271,0.28,0.15,0.084,0.21600000000000003
611,39039,0.12,0.09,60918.0,0.462,0.221,0.152,0.114,0.052000000000000005
805,39041,0.1,0.05,110252.0,0.64,0.177,0.084,0.081,0.018000000000000002
1465,39043,0.12,0.12,60790.0,0.63,0.179,0.091,0.022000000000000002,0.078
977,39045,0.11,0.08,71782.0,0.527,0.142,0.135,0.095,0.1
569,39047,0.11,0.14,51023.0,0.302,0.158,0.32799999999999996,0.055,0.157
1092,39049,0.1,0.14,64648.0,0.617,0.198,0.09,0.054000000000000006,0.042
571,39051,0.1,0.07,64334.0,0.335,0.272,0.318,0.046,0.028999999999999998
850,39053,0.08,0.16,48094.0,0.46299999999999997,0.17800000000000002,0.203,0.08199999999999999,0.07400000000000001
578,39055,0.08,0.06,79865.0,0.631,0.218,0.064,0.057,0.03
621,39057,0.1,0.1,69709.0,0.519,0.264,0.095,0.08199999999999999,0.040999999999999995
1045,39059,0.09,0.16,48283.0,0.419,0.18100000000000002,0.13699999999999998,0.162,0.10099999999999999
605,39061,0.11,0.15,60251.0,0.5489999999999999,0.22399999999999998,0.102,0.055999999999999994,0.069
1057,39063,0.09,0.09,62720.0,0.373,0.302,0.122,0.127,0.076
845,39065,0.1,0.14,51155.0,0.368,0.22699999999999998,0.134,0.121,0.149
589,39067,0.08,0.14,50137.0,0.365,0.233,0.153,0.141,0.107
638,39069,0.11,0.08,61351.0,0.465,0.19699999999999998,0.18899999999999997,0.111,0.038
1141,39071,0.09,0.16,47126.0,0.46799999999999997,0.162,0.068,0.14400000000000002,0.157
656,39073,0.08,0.15,51016.0,0.38,0.10400000000000001,0.21,0.13699999999999998,0.16899999999999998
658,39075,0.06,0.09,62596.0,0.457,0.271,0.134,0.087,0.05
921,39077,0.1,0.1,56704.0,0.369,0.172,0.204,0.064,0.191
646,39079,0.1,0.17,50671.0,0.341,0.105,0.247,0.141,0.166
592,39081,0.09,0.17,47652.0,0.42,0.209,0.152,0.142,0.076
1047,39083,0.08,0.11,59957.0,0.526,0.17,0.065,0.1,0.138
2291,39085,0.09,0.08,65040.0,0.544,0.24600000000000002,0.10400000000000001,0.039,0.067
806,39087,0.1,0.16,46433.0,0.39899999999999997,0.23,0.185,0.09699999999999999,0.08900000000000001
1635,39089,0.09,0.09,66321.0,0.539,0.127,0.17600000000000002,0.102,0.055999999999999994
829,39091,0.08,0.1,60624.0,0.18600000000000003,0.248,0.314,0.11699999999999999,0.136
2208,39093,0.09,0.14,59201.0,0.508,0.207,0.099,0.09699999999999999,0.08900000000000001
1146,39095,0.1,0.18,49924.0,0.5660000000000001,0.18899999999999997,0.111,0.055999999999999994,0.078
826,39097,0.12,0.1,65696.0,0.447,0.262,0.16699999999999998,0.087,0.037000000000000005
655,39099,0.1,0.18,48018.0,0.525,0.231,0.099,0.099,0.046
551,39101,0.15,0.15,51479.0,0.462,0.159,0.115,0.18,0.084
651,39103,0.1,0.06,78540.0,0.503,0.22699999999999998,0.125,0.077,0.068
696,39105,0.07,0.16,43754.0,0.43200000000000005,0.177,0.182,0.13699999999999998,0.07200000000000001
855,39107,0.13,0.07,67075.0,0.233,0.314,0.245,0.105,0.102
581,39109,0.11,0.09,63524.0,0.436,0.22699999999999998,0.19,0.07,0.077
807,39111,0.1,0.14,48231.0,0.386,0.29100000000000004,0.139,0.14400000000000002,0.04
820,39113,0.1,0.15,54704.0,0.607,0.222,0.065,0.065,0.040999999999999995
647,39115,0.08,0.16,46883.0,0.332,0.259,0.153,0.114,0.142
572,39117,0.08,0.08,59498.0,0.462,0.31,0.075,0.094,0.059000000000000004
1592,39119,0.1,0.15,52105.0,0.41600000000000004,0.182,0.121,0.145,0.136
557,39121,0.12,0.14,50788.0,0.35700000000000004,0.21899999999999997,0.139,0.17600000000000002,0.109
1443,39123,0.09,0.08,63352.0,0.609,0.21899999999999997,0.084,0.035,0.052000000000000005
635,39125,0.1,0.1,58100.0,0.29,0.314,0.24,0.061,0.095
604,39127,0.08,0.15,51875.0,0.309,0.19,0.214,0.149,0.138
971,39129,0.17,0.12,63931.0,0.51,0.244,0.092,0.087,0.067
759,39131,0.09,0.19,46255.0,0.409,0.158,0.124,0.124,0.18600000000000003
973,39133,0.09,0.12,57439.0,0.555,0.213,0.126,0.078,0.027999999999999997
670,39135,0.1,0.09,62128.0,0.375,0.248,0.18600000000000003,0.146,0.045
895,39137,0.13,0.07,73454.0,0.28,0.307,0.253,0.11800000000000001,0.040999999999999995
941,39139,0.11,0.14,51883.0,0.419,0.221,0.213,0.08,0.066
1647,39141,0.1,0.15,54728.0,0.447,0.168,0.10099999999999999,0.10300000000000001,0.18100000000000002
629,39143,0.1,0.1,58415.0,0.469,0.209,0.109,0.07400000000000001,0.139
1426,39145,0.09,0.22,45410.0,0.387,0.156,0.242,0.096,0.121
1121,39147,0.1,0.12,55664.0,0.27899999999999997,0.16399999999999998,0.243,0.195,0.11900000000000001
594,39149,0.1,0.09,64304.0,0.2,0.28300000000000003,0.21600000000000003,0.11900000000000001,0.182
1293,39151,0.09,0.13,55623.0,0.525,0.198,0.102,0.11,0.065
639,39153,0.09,0.14,57753.0,0.565,0.207,0.125,0.055999999999999994,0.048
1481,39155,0.08,0.15,47966.0,0.535,0.23,0.121,0.059000000000000004,0.054000000000000006
1203,39157,0.09,0.11,54150.0,0.33899999999999997,0.215,0.11599999999999999,0.204,0.126
727,39159,0.1,0.05,91597.0,0.46299999999999997,0.245,0.099,0.018000000000000002,0.175
588,39161,0.08,0.08,55361.0,0.212,0.41200000000000003,0.223,0.084,0.069
617,39163,0.07,0.19,46301.0,0.38,0.147,0.218,0.165,0.09
570,39165,0.1,0.04,91645.0,0.647,0.162,0.085,0.044000000000000004,0.062
1498,39167,0.09,0.11,52565.0,0.375,0.29,0.142,0.121,0.07200000000000001
1131,39169,0.08,0.1,58747.0,0.466,0.245,0.14400000000000002,0.08199999999999999,0.064
650,39171,0.1,0.09,54239.0,0.425,0.20800000000000002,0.19899999999999998,0.133,0.035
1444,39173,0.11,0.11,64723.0,0.5720000000000001,0.252,0.086,0.061,0.028999999999999998
573,39175,0.12,0.08,61733.0,0.426,0.135,0.138,0.201,0.1
1266,40001,0.15,0.24,39589.0,0.35600000000000004,0.213,0.258,0.068,0.105
2075,40003,0.25,0.16,57497.0,0.262,0.25,0.188,0.096,0.203
2309,40005,0.14,0.19,41872.0,0.345,0.284,0.111,0.184,0.076
2710,40007,0.09,0.11,55397.0,0.384,0.223,0.085,0.154,0.153
2145,40009,0.15,0.21,50512.0,0.33899999999999997,0.121,0.187,0.265,0.08800000000000001
2235,40011,0.11,0.15,50574.0,0.326,0.32,0.244,0.081,0.028999999999999998
2240,40013,0.13,0.17,44074.0,0.457,0.237,0.125,0.087,0.094
2548,40015,0.15,0.21,45755.0,0.444,0.239,0.19399999999999998,0.111,0.013000000000000001
2149,40017,0.12,0.08,75111.0,0.47200000000000003,0.309,0.10300000000000001,0.073,0.043
1991,40019,0.13,0.14,51895.0,0.35100000000000003,0.213,0.138,0.16899999999999998,0.128
1881,40021,0.12,0.21,45544.0,0.327,0.24,0.212,0.121,0.099
1928,40023,0.11,0.22,37131.0,0.45399999999999996,0.251,0.11900000000000001,0.113,0.064
2714,40025,0.11,0.18,47602.0,0.358,0.26,0.153,0.08900000000000001,0.14
1142,40027,0.12,0.12,64706.0,0.524,0.25,0.079,0.10099999999999999,0.046
1022,40029,0.13,0.18,41273.0,0.39399999999999996,0.307,0.105,0.12,0.075
2409,40031,0.13,0.18,51184.0,0.413,0.226,0.127,0.179,0.054000000000000006
1508,40033,0.13,0.19,46450.0,0.5479999999999999,0.17300000000000001,0.102,0.11699999999999999,0.06
1845,40035,0.15,0.18,42978.0,0.292,0.11199999999999999,0.23600000000000002,0.113,0.247
2277,40037,0.1,0.14,54737.0,0.415,0.212,0.145,0.07400000000000001,0.154
2320,40039,0.15,0.16,51803.0,0.177,0.13,0.413,0.27399999999999997,0.006
1906,40041,0.12,0.18,44602.0,0.316,0.107,0.20199999999999999,0.187,0.188
2329,40043,0.12,0.12,56316.0,0.244,0.21899999999999997,0.28600000000000003,0.185,0.066
2515,40045,0.1,0.13,54013.0,0.306,0.207,0.135,0.22,0.132
2381,40047,0.14,0.13,58381.0,0.258,0.28,0.127,0.10300000000000001,0.233
1954,40049,0.14,0.16,46786.0,0.433,0.249,0.157,0.087,0.075
2425,40051,0.11,0.12,63647.0,0.42200000000000004,0.249,0.185,0.098,0.047
2323,40053,0.13,0.11,60303.0,0.257,0.255,0.145,0.136,0.205
1515,40055,0.13,0.24,38641.0,0.365,0.225,0.14800000000000002,0.19,0.073
1071,40057,0.13,0.24,37988.0,0.33799999999999997,0.239,0.16,0.158,0.105
2361,40059,0.12,0.11,40265.0,0.278,0.257,0.11800000000000001,0.18899999999999997,0.158
1463,40061,0.1,0.2,41643.0,0.303,0.258,0.203,0.09,0.146
1960,40063,0.11,0.21,37631.0,0.514,0.213,0.146,0.037000000000000005,0.08900000000000001
1937,40065,0.13,0.17,48430.0,0.41100000000000003,0.29100000000000004,0.14800000000000002,0.127,0.021
1877,40067,0.12,0.21,39785.0,0.505,0.14,0.163,0.10800000000000001,0.084
1565,40069,0.13,0.21,41805.0,0.374,0.244,0.157,0.13699999999999998,0.08800000000000001
2244,40071,0.13,0.16,48522.0,0.419,0.225,0.135,0.12,0.099
2153,40073,0.13,0.09,68839.0,0.619,0.192,0.05,0.09300000000000001,0.046
2350,40075,0.1,0.22,39788.0,0.415,0.239,0.131,0.19,0.025
1775,40077,0.09,0.18,42014.0,0.245,0.27699999999999997,0.184,0.136,0.159
2656,40079,0.12,0.2,42378.0,0.354,0.196,0.156,0.152,0.142
2272,40081,0.1,0.14,51012.0,0.337,0.222,0.204,0.10300000000000001,0.135
1819,40083,0.09,0.12,66625.0,0.519,0.31,0.114,0.027000000000000003,0.03
1050,40085,0.15,0.13,51481.0,0.435,0.195,0.10300000000000001,0.08,0.188
1286,40087,0.13,0.07,75009.0,0.545,0.19699999999999998,0.068,0.099,0.092
2730,40089,0.12,0.22,40803.0,0.423,0.187,0.11699999999999999,0.141,0.131
1691,40091,0.11,0.2,40614.0,0.373,0.221,0.265,0.057,0.085
2266,40093,0.12,0.13,59690.0,0.261,0.285,0.212,0.07200000000000001,0.16899999999999998
673,40095,0.12,0.18,45005.0,0.425,0.256,0.114,0.07400000000000001,0.13
1623,40097,0.11,0.18,49293.0,0.303,0.135,0.213,0.175,0.17300000000000001
663,40099,0.15,0.15,50965.0,0.34,0.218,0.247,0.154,0.042
2001,40101,0.15,0.23,43392.0,0.38799999999999996,0.198,0.262,0.08800000000000001,0.063
1808,40103,0.12,0.12,56307.0,0.493,0.253,0.1,0.085,0.069
1292,40105,0.12,0.15,47456.0,0.386,0.18100000000000002,0.16399999999999998,0.121,0.14800000000000002
1469,40107,0.16,0.27,39265.0,0.419,0.193,0.24100000000000002,0.035,0.11199999999999999
1720,40109,0.11,0.15,56272.0,0.518,0.225,0.09699999999999999,0.064,0.096
1672,40111,0.11,0.19,41725.0,0.39,0.276,0.204,0.052000000000000005,0.078
2803,40113,0.11,0.15,50667.0,0.37200000000000005,0.218,0.23,0.10300000000000001,0.077
897,40115,0.14,0.18,41530.0,0.337,0.151,0.22899999999999998,0.13,0.154
1358,40117,0.11,0.15,47646.0,0.365,0.213,0.159,0.085,0.17800000000000002
1658,40119,0.12,0.23,43025.0,0.514,0.207,0.129,0.068,0.083
2586,40121,0.12,0.2,47215.0,0.258,0.36,0.153,0.11199999999999999,0.11699999999999999
1766,40123,0.14,0.14,49510.0,0.601,0.235,0.102,0.033,0.028999999999999998
1909,40125,0.12,0.15,52747.0,0.392,0.23600000000000002,0.278,0.052000000000000005,0.042
2595,40127,0.09,0.24,37718.0,0.38799999999999996,0.261,0.122,0.152,0.077
2460,40129,0.11,0.13,59286.0,0.36,0.091,0.192,0.248,0.109
1688,40131,0.11,0.1,67054.0,0.433,0.201,0.16399999999999998,0.105,0.09699999999999999
1502,40133,0.12,0.22,40725.0,0.478,0.16899999999999998,0.225,0.034,0.095
1703,40135,0.1,0.22,43038.0,0.36200000000000004,0.212,0.209,0.11,0.106
2094,40137,0.12,0.15,47826.0,0.375,0.28600000000000003,0.21,0.08800000000000001,0.040999999999999995
2762,40139,0.19,0.15,56014.0,0.43,0.225,0.102,0.12,0.12300000000000001
2070,40141,0.11,0.2,41251.0,0.48,0.225,0.11,0.142,0.042
1327,40143,0.12,0.14,57668.0,0.48200000000000004,0.243,0.141,0.061,0.07400000000000001
1342,40145,0.1,0.08,65191.0,0.375,0.306,0.175,0.11199999999999999,0.032
660,40147,0.11,0.13,62515.0,0.345,0.192,0.162,0.183,0.11800000000000001
2331,40149,0.11,0.13,50823.0,0.313,0.16399999999999998,0.243,0.256,0.024
2547,40151,0.16,0.15,40684.0,0.272,0.281,0.166,0.11599999999999999,0.165
2528,40153,0.17,0.12,73253.0,0.22899999999999998,0.247,0.145,0.23199999999999998,0.146
2889,41001,0.07,0.14,48530.0,0.392,0.18899999999999997,0.179,0.18899999999999997,0.051
1606,41003,0.04,0.16,69148.0,0.77,0.156,0.059000000000000004,0.006999999999999999,0.006999999999999999
2724,41005,0.05,0.07,80539.0,0.721,0.168,0.071,0.024,0.016
2411,41007,0.03,0.12,59339.0,0.797,0.073,0.051,0.027000000000000003,0.052000000000000005
1634,41009,0.04,0.09,72285.0,0.604,0.174,0.158,0.015,0.048
2707,41011,0.04,0.16,49504.0,0.5770000000000001,0.099,0.136,0.061,0.128
2881,41013,0.06,0.11,58739.0,0.633,0.24600000000000002,0.027000000000000003,0.075,0.019
2750,41015,0.03,0.13,51267.0,0.655,0.162,0.1,0.057999999999999996,0.025
2886,41017,0.05,0.09,71880.0,0.6659999999999999,0.25,0.013999999999999999,0.061,0.01
2987,41019,0.04,0.12,48940.0,0.511,0.239,0.11599999999999999,0.052000000000000005,0.08199999999999999
2507,41021,0.04,0.11,61205.0,0.607,0.332,0.049,0.003,0.008
2961,41023,0.08,0.15,49792.0,0.6709999999999999,0.12,0.132,0.062,0.013999999999999999
3038,41025,0.06,0.14,39874.0,0.598,0.157,0.114,0.099,0.032
1056,41027,0.05,0.08,68835.0,0.61,0.162,0.127,0.071,0.03
2870,41029,0.06,0.14,56367.0,0.665,0.138,0.075,0.077,0.044000000000000004
2701,41031,0.1,0.15,52543.0,0.657,0.25,0.012,0.062,0.018000000000000002
2664,41033,0.04,0.16,47533.0,0.652,0.192,0.07200000000000001,0.055999999999999994,0.027999999999999997
3005,41035,0.07,0.17,53030.0,0.583,0.22699999999999998,0.062,0.031,0.09699999999999999
3027,41037,0.06,0.17,47867.0,0.5579999999999999,0.247,0.127,0.017,0.05
